name,category,address,phone,icon_url
Müjgan,Dünya Mutfağı,Yukarı Bahçelievler Mah. Azerbaycan Cad. Çankaya Çankaya ANKARA,03122230050,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Nacaroğlu Baklavaları,Pasta/Tatlı,Prof.Dr.Ahet Taner Kişlali Mah.Bangaband Çankaya Çankaya ANKARA,03122412425,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Nadas Cafe,Dünya Mutfağı,Kızılay Mah. Konur Sok. No:10/A Çankaya Çankaya ANKARA,03124177717,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Nadir Pide Kebap,Ev Yemekleri,Sağlık Mah. Sağlık Sok. No:9/A Çankaya Çankaya ANKARA,03120137476,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Nar Cafe Piknik,Sandwich/Tost/Burger,Fidanlık Mah. Tuna Cad. Sağlık Sok. No:39/D Fidanlık Çankaya ANKARA,03124320714,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Naturel Döner,Kebap/Türk Mutfağı,Real AVM   Real AVM Bilkent Center Mah. 1597. Cad. No:3/14 Bilkent Çankaya ANKARA,03122660511,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Nehir'İm Yemek Evi,Börek,Yaşamkent Mah.3204 Sok. No:9/A Çayyolu Çankaya ANKARA,03122991047,http://ws.ticket.com.tr/iphone/images/icons/ST313.png
Nenem Sandwich,Sandwich/Tost/Burger,Güvenevler Mah. Hoşdere Cad. No:57/C Çankaya Çankaya ANKARA,03124689831,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Nesh Waffle Burger,Sandwich/Tost/Burger,Yukarı Bahçelievler Mah. Aşkabat Cad. No Yukarı Bahçelievler Çankaya ANKARA,03122136374,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
New Alaros Restaurant,Kebap/Türk Mutfağı,Meşrutiyet Mah. Yüksel Cad. Kızılay Çankaya ANKARA,03124194777,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Newcastle,Ev Yemekleri,Koru Mah.Ihlamur Cad.Mesa Plaza No:2/42 Çankaya Çankaya ANKARA,03125028358,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Newcastle,Sandwich/Tost/Burger,Maidan AVM Mustafa Kemal Mah. 2118. Cad. No:4C/202 Mustafa Kemal Çankaya ANKARA,03122863331,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Nezo'nun Mutfağı,Ev Yemekleri,Ankara Optimum AVM   Ankara Optimum AVM Kızılırmak Mah. 1445 Sok. A2 Blok No:13-14 Çukuranbar Çankaya ANKARA,03122810956,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Nill's,Sandwich/Tost/Burger,Üniversiteler Mah. 1605 Cad. No:3/4 Beytepe Çankaya ANKARA,03121111211,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Nil's Artisan Bakery,Ev Yemekleri,Mutlukent Mah. 1943 Cad. No:7/2 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Nindas Cafe,Ev Yemekleri,Üniversiteler Mah. Ş. Mustafa Tayyarcan Bilkent Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Niyokki,Pizza,Üniversiteler Mah.  Bilkent Bulvarı 15 Bilkent Çankaya ANKARA,03122660300,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Niyokki Doğal Makarna Evi,Deniz Mahsulleri,Kent Park AVM Mustafa Kemal Mah. Dumlupınar Bul. No:164/52 Mustafa Kemal Çankaya ANKARA,03127616613,http://ws.ticket.com.tr/iphone/images/icons/ST301.png
Niyokki Doğal Makarna Evi,Makarna/Salata,Mustafa Kemal Mah. Dumlupınar Bul. C Blok No:266 C3 Çankaya Çankaya ANKARA,03127616613,http://ws.ticket.com.tr/iphone/images/icons/ST317.png
NO:95,Sandwich/Tost/Burger,Mutlukent Mah. Doğan Taşdelen Bulv. No:9 Ümitköy Çankaya ANKARA,03126106601,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Noww Croissants Coffee,Pasta/Tatlı,Florium Avm. Yaşamkent Mah. 3300 Cad. No :6/A-9 Çankaya Çankaya ANKARA,03126081904,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Nry Cafe & Pub,Dünya Mutfağı,Çankaya Mah. Sedat Simavi Sok. No:30/A Çankaya Çankaya ANKARA,03124423737,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Numnum,Sandwich/Tost/Burger,Tepe Prime AVM Eskişehir Yolu No:206/A008 Söğütözü Çankaya ANKARA,03124479999,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Numnum,Pizza,Beştepe Mah. Dumlupınar Bul. B Blok No:26/A Söğütözü Çankaya ANKARA,03124096431,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Nunchi Coffee,Pasta/Tatlı,Cepa Avm Eskişehir Yolu Mustafa Kemal Ma Mustafa Kemal Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Nunchi Coffee,Pasta/Tatlı,Ümit Mah. 2479 Cad. No:2/23 Çayyolu Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Oburx,Kebap/Türk Mutfağı,İşçi Blokları Mah. 1516 Cad. No:7/7 İşçi Blokları Çankaya ANKARA,03122846964,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Occo Cafe,Pizza,One Tower Avm. Oran Mah. Kudüs Cad. No:6 Çankaya Çankaya ANKARA,03122516687,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Off Cafe,Sandwich/Tost/Burger,Öncebeci Mah. Ziya Gökalp Cad. No: 58 Kızılay Çankaya ANKARA,03126823005,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
On Off Kutuphane Cafe Mamas Bu,Kahve,Prof. Dr. Ahmet Taner Kışlalı Mah. 2870 Sok. No:3/2 Çayyolu Çankaya ANKARA,03127642668,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Oranlı Börek Simit,Börek,Erzurum Mah. Evren Sok. Cemal Gürsel Cad. No:35/B Çankaya Çankaya ANKARA,03123621702,http://ws.ticket.com.tr/iphone/images/icons/ST313.png
ORHAN ASPAVA,Ev Yemekleri,Kocatepe Mah. Selanik 2 Cad. No:19/C Kızılay Çankaya ANKARA,03124180039,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Orhan Aspava,Kebap/Türk Mutfağı,Çamlıtepe Mah. Cemal Gürsel Cad. No:50/A Çamlıtepe Çankaya ANKARA,03124306686,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Origano Pizza Bakery,Pizza,Kazım Özalp Mah.Reşit Galip Cad.Rabat So Çankaya Çankaya ANKARA,03124450005,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Original Hot Dog,Kumpir,Üniversiteler Mah.1597 Cad.Bilkent Cente Çankaya Çankaya ANKARA,03122663202,http://ws.ticket.com.tr/iphone/images/icons/ST320.png
Orta Dünya,Sandwich/Tost/Burger,Kocatepe Mah. Meşrutiyet Cad. Hatay Sok. No:15/B Kocatepe Çankaya ANKARA,03124192287,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Ot Cafe,Sandwich/Tost/Burger,Meşrutiyet Mah. Atatürk Bul. No:105/101 Çankaya Çankaya ANKARA,03124197911,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Ot Cafe,Sandwich/Tost/Burger,Ümit Mah. 2479. Cad. No:2/34-35 Ümitköy Çankaya ANKARA,03124769189,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Otantik,Kebap/Türk Mutfağı,Emek Mah. Kazakistan Cad. No:145/D Yukarı Bahçelievler Çankaya ANKARA,03122232302,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Otantik Kumpir,Kebap/Türk Mutfağı,Gordion AVM Koru Mah. Ankaralılar Cad. No:2/A1 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öğütler,Ev Yemekleri,GMK Bul. No:53/B Maltepe Çankaya ANKARA,03122317802,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Öğütler,Ev Yemekleri,Tunalı Hilmi Cad. No:48/A Kavaklıdere Çankaya ANKARA,03124684306,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Öğütler,Market Ürünleri,Korkutreis Mah. Strazburg Cad. No:19/A Çankaya Çankaya ANKARA,03123970842,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Öğütler,Market Ürünleri,Maltepe Mah. Ş.Gönenç Cad. No:28/A Çankaya Çankaya ANKARA,03123970842,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Öncü Döner,Kebap/Türk Mutfağı,Meşrutiyet Mah. Selanik Cad. No:28/A Kızılay Çankaya ANKARA,03122310101,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öncü Döner,Kebap/Türk Mutfağı,Fakülteler Mah. Cemal Gürsel Cad. No:55/B Fakülteler Çankaya ANKARA,03123199900,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öncü Döner,Kebap/Türk Mutfağı,Bahçelievler Mah. Azerbaycan Cad. No:3/B Bahçelievler Çankaya ANKARA,03122220008,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öncü Döner,Kebap/Türk Mutfağı,Yukaribahçelievler Mah. Aşabat Cad. No:3 Yukarı Bahçelievler Çankaya ANKARA,03122152021,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öncü Döner,Kebap/Türk Mutfağı,Mutlukent Mah. Doğan Taşdelen Bulvarı No Ümitköy Çankaya ANKARA,03120734253,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öncü Döner,Kebap/Türk Mutfağı,Yaşamkent Mah. 3297 Cad. No:2/13 Çankaya Çankaya ANKARA,03122172005,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öncü Döner Dikmen,Kebap/Türk Mutfağı,Keklikpınarı Mah.906 Sok.No:3/10 1071 Ma Çankaya Çankaya ANKARA,03125437555,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öz Gaziantep,Kebap/Türk Mutfağı,Meşrutiyet Mah. Kızılay Çankaya ANKARA,03124320600,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öz Hanedan Ciğer İskender,Kebap/Türk Mutfağı,Mebusevleri Mah. Dögol Cad. No:25/C Tandoğan Mebusevleri Çankaya ANKARA,03122151507,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Öz İkizler Künefe,Pasta/Tatlı,Çukurambar Mah. Ufuk Üniversitesi Cad No Çukuranbar Çankaya ANKARA,03122851627,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Öz Konya Evi,Pide,Söğütözü Mah. 2176 Cad. Platin Tower No:7/E Söğütözü Söğütözü Çankaya ANKARA,03122843203,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Öz Özlem Döner,Kebap/Türk Mutfağı,Ehlibeyt Mah. Ceyhun Atıf Kansu Cad. No:130/21 Balgat Çankaya ANKARA,03124735136,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Özkan Tantuni,Kebap/Türk Mutfağı,Balgat Mah. Ziyabey Cad. No:24/A Çankaya Çankaya ANKARA,03123270030,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Özlem Döner,Kebap/Türk Mutfağı,Hilal Mah. Rabin Dranath Tagore Cad. No:40/2 Hilal Çankaya ANKARA,03124428461,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Özlem Döner,Kebap/Türk Mutfağı,Protokol Plaza Muhsin Yazıcıoğlu Cad. No:39/B11 Çukuranbar Çankaya ANKARA,03124428462,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Özlem Pide Kebap,Kebap/Türk Mutfağı,Bahçelievler Mah. Maltepe Çankaya ANKARA,03122231554,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Özsarıyayla Pide ve Kebap Salonu,Kebap/Türk Mutfağı,Cebeci Mah. Kıbrıs Cad. No:37/A Kurtuluş Topraklık Çankaya ANKARA,0312312,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Pamukova Adana Kebapçısı,Kebap/Türk Mutfağı,Meşrutiyet Mah. Selanik-2 Cad. Karadeniz Han No:64/A Meşrutiyet Çankaya ANKARA,03120682539,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Panora Newcastle,Dünya Mutfağı,Oran Mah. Kudüs Cad. No:6/A Çankaya Çankaya ANKARA,03125028358,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Papa Johns Pizza,Pizza,Alacaatli Mah. 3316 Sok Terra Sitesi No: Çayyolu Çankaya ANKARA,03127736667,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pariba Cafe,Sandwich/Tost/Burger,Kocatepe Mah. Selanik Cad. No:35/1 Kızılay Çankaya ANKARA,03124251525,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Passkal,Sandwich/Tost/Burger,Tunalı Hilmi Cad. Park Apt. No:114/J-1 Remzioğuz Çankaya ANKARA,03124683420,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Pastini Taze Makarna,Makarna/Salata,Balgat Mah. Ziyabey Cad. No:57/B Balgat Çankaya ANKARA,03125952225,http://ws.ticket.com.tr/iphone/images/icons/ST317.png
Paşa Konağı,Ev Yemekleri,Kavaklıdere Mah. Büklüm Cad. No:7/B Çankaya Çankaya ANKARA,03122560256,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Patika Cafe Restaurant,Ev Yemekleri,Ehlibeyt Mah. Ceyhun Atıf Kansu Cad. No: Balgat Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Patile,Mantı,Ahmet Taner Kışlalı Mah. Dora Park Villaları 2846 Sok. No:2D/2 Çayyolu Çankaya ANKARA,03122402302,http://ws.ticket.com.tr/iphone/images/icons/ST319.png
Patile Cafe,Sandwich/Tost/Burger,Hilal Mah. Cezayir Cad. 48. Sok. No:63 Birlik mah. Çankaya ANKARA,03124962023,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Patlıcan Pide Pizza Waffle,Pide,Yaşamkent Mah. 3158 Cad. No:13/A Çayyolu Çankaya ANKARA,03122170002,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Pawn Burger & Hotdog,Sandwich/Tost/Burger,Emek Mah. Bişkek Cad. No:25-B Emek Çankaya ANKARA,03122867007,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Pekgross Market,Market Ürünleri,Oğuzlar Mah. 1383 Sokak No:2/B Çankaya Çankaya ANKARA,03122878084,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Pelikan Pastanesi,Pasta/Tatlı,Yukarı Bahçelievler Mah. Eski 6. Cad. No:29/A Bahçelievler Çankaya ANKARA,03122133859,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Penguen Coffee Roastery,Kahve,Gaziosmanpaşa Mah. Arjantin Cad. No:2 Çankaya Çankaya ANKARA,03120435166,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Petek Kuruyemiş,Kuruyemiş,Meşrutiyet Mah. Kızılay Çankaya ANKARA,03124189656,http://ws.ticket.com.tr/iphone/images/icons/ST316.png
Peynirci Seza,Şarküteri Ürünleri,Çayyolu Mah.2432 Cad.No:161C Çankaya Çankaya ANKARA,03122288688,http://ws.ticket.com.tr/iphone/images/icons/ST325.png
PIZZA SCOTTO,Pizza,Üniversiteler Mah. 1597 Cad. No:3/74 Bilkent Bilkent Çankaya ANKARA,03122660302,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pidele,Pide,Yaşamkent Mah. 3158. Cad. No: 12/B Çayyolu Çankaya ANKARA,03125441444,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Pidem,Pide,Bilkent Center AVM Üniversiteler Mah. 1597 Cad. No:3/15 Çankaya Çankaya ANKARA,03123862480,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Pidem,Pide,Mustafa Kemal Mah. 2122/1 Sok. No:2 Çankaya Çankaya ANKARA,03125042843,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Pidem,Pide,Taurus AVM Konya Yolu Mevlana Bul. No:174 Balgat Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Pidem,Pide,Arcadium Avm. Koru Mah. 2432 Cad. No:192 Çayyolu Çankaya ANKARA,03124354722,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Pielroja,Sandwich/Tost/Burger,Ankuva AVM Üniversiteler Mah. 1597 Cad. No:12/28 Bilkent Çankaya ANKARA,03122666620,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Pikolet Piknik,Sandwich/Tost/Burger,Maltepe Mah. Gençlik Cad. No:101-C Anıttepe Çankaya ANKARA,03122394062,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Pilavcı Beyi,Pilav,Oğuzlar Mah.Barış Manço Cad.No:23/A Çankaya Çankaya ANKARA,03124005243,http://ws.ticket.com.tr/iphone/images/icons/ST323.png
Pilavüstü Aşk,Pilav,Bahçelievler Mah. Azerbaycan Cad. No:59/ A Bahçelievler Çankaya ANKARA,03129331398,http://ws.ticket.com.tr/iphone/images/icons/ST323.png
Pilita Pastanesi,Pasta/Tatlı,Mebusevleri Mah. Turgut Reis Cad. Ayten Sok. Mebusevleri Çankaya ANKARA,03122153535,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Pizza Bulls,Pizza,Alacaatlı Mah. 3296. Cad. No.:24/A-C Çankaya Çankaya ANKARA,03123346922,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza İl Forno,Pizza,Yildizevler Mah. 720. Sok. No:2/B Yıldızevleri Çankaya ANKARA,03124401767,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza İl Forno,Pizza,Oran Mah. Kudüs Cad. No:6/1-56 Çankaya Çankaya ANKARA,03123325209,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza İl Forno,Pizza,Koru Mah. Ankaralılar Cad. No:2/36 Çankaya Çankaya ANKARA,03127212222,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza İtaliante,Pizza,Mustafa Kemal Mah. 2118. Cad. Maidan İş ve Yaşam Merkezi No:AZ/179 Mustafa Kemal Çankaya ANKARA,03125027778,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza La Burger,Pizza,A. Öveçler Mah. Kabil Cad. No:8/A Öveçler Çankaya ANKARA,03128097522,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza Livorno,Pizza,Huzur Mah. 1218 Cad. No:7/C Çankaya Çankaya ANKARA,03123886612,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza Lovers,Pizza,Ehlibeyt Mah. Cevizlidere Cad. No:12/C Çankaya Çankaya ANKARA,03125991215,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza Sapore,Pizza,Çiğdem Mah.1551. Cad. Seğmen İş Merkezi Çankaya Çankaya ANKARA,03122847144,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza Time,Pizza,Birlik Mah. 459.Sok. No:7/A Çankaya Çankaya ANKARA,03124954040,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza Time,Pizza,Osman Temiz Mah. Dikmen Cad. N0:33A Cebeci Çankaya ANKARA,03123632277,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza Time,Pizza,Yaşamkent Mah. 3158 Cad. No:12/B Akay Çankaya ANKARA,03122420404,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Pizza Time,Pizza,İşçi Blokları Mah. 1516 Cad. No:33/A Çankaya Çankaya ANKARA,03126632789,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Polen Tantuni,Kebap/Türk Mutfağı,Kentpark AVM Mustafa Kemal Mah. Dumlupınar Bul. No:164/1-27 Mustafa Kemal Çankaya ANKARA,03122199549,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Polen Tantuni Cafe Bistro,Kebap/Türk Mutfağı,Mustafa Kemal Mah. Dumlupinar Bul. No:27 Çankaya Çankaya ANKARA,03125049504,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Popeyes,Sandwich/Tost/Burger,Maltepe Mah. Şehit Gönenç Cad. No:5/39 Maltepe Çankaya ANKARA,03120481082,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Popina Restaurant,Sandwich/Tost/Burger,Kavaklıdere Mah. Besteker Sok. No:12/13 Kavaklıdere Çankaya ANKARA,03124180547,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Popüler Döner,Kebap/Türk Mutfağı,Birlik Mah. 428. Cad. No:41 Çankaya Çankaya ANKARA,03123657365,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Popüler Piknik,Sandwich/Tost/Burger,Yücetepe Mah. Gençlik Cad. No:22 Anıttepe Çankaya ANKARA,03122321140,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Porth Heaven,Dünya Mutfağı,Kızılay Mah. Gmk Bulv. Tev Binası No:68/1 Maltepe Maltepe Çankaya ANKARA,03122320506,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Presso Cafe,Sandwich/Tost/Burger,Büyükesat Mah. Uğur Mumcu Cad. No:46/B Büyükesat Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Profesör Piknik,Kebap/Türk Mutfağı,Maltepe Mah. Gençlik Cad. Müjde Sok. Anıttepe Çankaya ANKARA,03122305074,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Puza Academy,Sandwich/Tost/Burger,Barbaros Mah. Güniz Sok No: 44 Çankaya Çankaya ANKARA,03124464465,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Quick China,Dünya Mutfağı,Arcadium AVM Koru Mah. 2432. Cad. No:192/Z 11 Çayyolu Çankaya ANKARA,03124463028,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Quick China,Dünya Mutfağı,Armada İş Merkezi Beştepe Mah. Dumlupınar Eskişehir Söğütözü Çankaya ANKARA,03124463028,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Quick China,Dünya Mutfağı,Bilkent AVM 4. Cad. No:3/37 Bilkent Çankaya ANKARA,03122663000,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Quick China,Dünya Mutfağı,Büyükesat Mah. Uğur Mumcu Sok. No:64/A-B Büyükesat Çankaya ANKARA,03124370303,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Quick China,Dünya Mutfağı,Çayyolu Mah.2661/1 Sok.No:3/E/7 Merkez Çankaya Çankaya ANKARA,03124463028,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Quick China,Dünya Mutfağı,Effect AVM Oran Mah. Zülfü Tigrel Cad. Kat:1 No:8 Or-An Çankaya ANKARA,03124463028,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Quick China,Dünya Mutfağı,Kızılırmak Mah. Dumlupınar Cad. No:3/61 Gaziosmanpaşa Çankaya ANKARA,03124463028,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Quick China,Dünya Mutfağı,Prof. Dr. Ahmet Taner Kışlalı Mah. 2864. Sok. No:15/3 Çankaya Çankaya ANKARA,03122411414,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Quick China,Dünya Mutfağı,Tepe Prime AVM Eskişehir Devlet Yolu 9. Km Mustafa Kemal Çankaya ANKARA,03122842555,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Rahmi Usta,Kebap/Türk Mutfağı,Esatoglu Mah. Esat Cad. No:73/A Çankaya Çankaya ANKARA,03124181555,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Ranchero,Dünya Mutfağı,Mustafa Kemal Mah. 2118 Cad. No:4 Malden Çankaya Çankaya ANKARA,03123806501,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Ranchero Atakule,Dünya Mutfağı,Çankaya Mah. Çankaya Cad. No:1 Çankaya Çankaya ANKARA,03122537022,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Ranchero One Tower,Dünya Mutfağı,Oran Mah. Kudüs Cad. No:6/A Çankaya Çankaya ANKARA,03122537022,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Ravello Pizza,Pizza,Kavaklıdere Mah. Beykoz Sok. No:7/D Çankaya Çankaya ANKARA,03124259565,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Raven Food And More,Pasta/Tatlı,Mebusevleri Mah. Süslü Sok. No:9/C Çankaya Çankaya ANKARA,03122223487,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Reynata Ev Yemekleri Doğal İçe,Mantı,Kızılay Mah. Şehit Adem Yavuz Sok. No:13/B Kızılay Kızılay Çankaya ANKARA,05415528311,http://ws.ticket.com.tr/iphone/images/icons/ST319.png
Roast'n Berry,Sandwich/Tost/Burger,Mustafa Kemal Mah. 2118. Cad. Maidan İş ve Yaşam Merkezi No:18 Mustafa Kemal Çankaya ANKARA,03125029966,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Rosier,Dünya Mutfağı,Mahall Avm. Mustafa Kemal Mah. Dumlupına Çankaya Çankaya ANKARA,03126387116,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Route,Pizza,Meşrutiyet Mah. Selanik 2 Cad. No:70 Kızılay Meşrutiyet Çankaya ANKARA,03124240023,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Route,Pizza,Birlik Mah. 451 Cad. No:4/1 Birlik mah. Çankaya ANKARA,03122404962,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Rumeli İşkembecisi,Ev Yemekleri,Remzi Oğuz Arık Mah. Bestekar Sok. No:86/B Kavaklıdere Çankaya ANKARA,03124671362,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Rumeli İşkembecisi,Ev Yemekleri,Cumhuriyet Mah. Bayındır Sok. Çankaya Çankaya ANKARA,03122200831,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Safrani Gurme,Dünya Mutfağı,Mustafa Kemal Mah. 2119 Cad. No:6/A Mustafa Kemal Çankaya ANKARA,03122196164,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Safran-İ Gurme,Kebap/Türk Mutfağı,Mustafa Kemal Mah. 2120. Cad.2119. Sok. No:6/A Mustafa Kemal Çankaya ANKARA,03122196164,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sake China,Ev Yemekleri,Esatoğlu Mah. Yaprak Sok. No:2/D Esatoğlu Çankaya ANKARA,03124181999,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Salça Hatay Usulü Döner,Kebap/Türk Mutfağı,Aziziye Mah. Hoşdere Cad. No:125/A Çankaya Çankaya ANKARA,03121755152,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Salkım Söğüt,Börek,Mustafa Kemal Mah. 2139 Cad. No:17/2 Söğütözü Mustafa Kemal Çankaya ANKARA,03125570033,http://ws.ticket.com.tr/iphone/images/icons/ST313.png
Saloon Burger,Sandwich/Tost/Burger,Fakülteler Mah.Cemal Gürsel Cad.No:81/A Çankaya Çankaya ANKARA,03124203097,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Sampi,Pide,Üniversiteler Mah.İhsan Doğramaci Bulv.O Çankaya Çankaya ANKARA,03126465199,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Sampi,Pide,Prof.Dr.Ahmet Taner Kışlalı Mah.2808 Cad .No:19 Çankaya Çankaya ANKARA,03129454515,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
